Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",0,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2020/12/17,,,read,,,,1,1
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""""","=""""",1,3.49,"Little, Brown",Hardcover,343,2016,2016,,2020/12/17,,,read,,,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",0,4.15,Katherine Tegen Books,Paperback,487,2012,2011,,2020/12/17,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.33,Scholastic Press,Hardcover,374,2008,2008,,2020/12/17,,,read,,,,1,1
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""0399155341""","=""9780399155345""",2,4.47,G.P. Putnam's Sons,Hardcover,464,2009,2009,,2020/12/17,,,read,,,,1,0
11870085,The Fault in Our Stars,John Green,"Green, John",,"=""""","=""""",2,4.14,Dutton Books,Hardcover,313,2012,2012,,2020/12/17,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",2,3.93,Scribner,Paperback,180,1925,1925,,2020/12/17,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2020/12/17,,,read,,,,1,1
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2020/12/17,,,read,,,,1,1
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.58,Scholastic Inc,Paperback,652,2006,2005,,2020/12/17,,,read,,,,1,1
3950967,The Tales of Beedle the Bard,J.K. Rowling,"Rowling, J.K.",Hermione Granger,"=""0747599874""","=""9780747599876""",0,4.04,Bloomsbury,Hardcover,105,2008,2008,,2020/12/17,,,read,,,,1,0
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""""","=""""",0,3.91,Vintage,Paperback,581,1995,1952,,2020/12/17,,,read,,,,1,1
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.69,Penguin Books ,Paperback,182,1999,1954,,2020/12/17,,,read,,,,1,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",0,3.88,Penguin Books,Paperback,107,2002,1937,,2020/12/17,,,read,,,,1,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",0,4.37,Hill & Wang,Paperback,115,2006,1956,,2020/12/17,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",3,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2020/12/17,,,read,,,,1,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",3,4.23,HarperCollins Publishers,Paperback,206,2005,1950,,2020/12/17,,,read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.30,Disney Hyperion Books,Paperback,377,2006,2005,,2020/12/17,,,read,,,,1,0
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",2,4.23,MTV Books/Pocket Books,Paperback,213,1999,1999,,2020/12/17,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",3,4.02,Knopf,Hardcover,399,1996,1995,,2020/12/17,,,read,,,,1,0
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",5,3.94,Alfred A. Knopf,Paperback,503,2005,2002,,2020/12/17,,,read,,,,1,0
24770,"Uglies (Uglies, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""""","=""""",3,3.85,Simon Pulse,Paperback,425,2005,2005,,2020/12/17,,,read,,,,1,0
29844228,Thirteen Reasons Why,Jay Asher,"Asher, Jay",,"=""1595147888""","=""9781595147882""",1,3.85,Razorbill,Hardcover,352,2016,2007,,2020/12/17,,,read,,,,1,0
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""0439709105""","=""9780439709101""",3,3.92,Scholastic Paperbacks,Paperback,563,2005,2003,,2020/12/17,,,read,,,,1,1
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",4,4.32,Scholastic Press,Hardcover,391,2009,2009,,2020/12/17,,,read,,,,1,1
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",1,4.08,Scholastic Press,Hardcover,390,2010,2010,,2020/12/17,,,read,,,,1,1
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",1,4.19,"Little, Brown and Company",Hardcover,309,2008,2008,,2020/12/17,,,read,,,,1,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",5,4.40,Spiegel & Grau,Hardcover,152,2015,2015,,2020/12/17,,,read,,,,1,0
17602,Killing Rage: Ending Racism,bell hooks,"hooks, bell",,"=""0805050272""","=""9780805050271""",5,4.33,Holt Paperbacks,Paperback,288,1996,1995,,2020/12/17,,,read,,,,1,0
10567,Cell,Stephen King,"King, Stephen",,"=""1416524517""","=""9781416524519""",3,3.66,Pocket Star Books,Mass Market Paperback,449,2006,2006,,2020/12/17,,,read,,,,1,0
10603,Cujo,Stephen King,"King, Stephen",,"=""0307348245""","=""9780307348241""",5,3.78,Debolsillo,Mass Market Paperback,432,2006,1981,,2020/12/17,,,read,,,,1,0
7937462,"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,"Meyer, Stephenie",,"=""031612558X""","=""9780316125581""",3,3.51,"Little, Brown and Company",Hardcover,178,2010,2009,,2020/12/17,,,read,,,,1,1
1656001,"The Host (The Host, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316068047""","=""9780316068048""",4,3.86,"Little, Brown and Company",Hardcover,624,2008,2008,,2020/12/17,,,read,,,,1,0
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",3,3.73,"Little, Brown and Company",Hardcover,756,2008,2008,,2020/12/17,,,read,,,,1,1
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",Sylke Hachmeister,"=""""","=""""",3,3.59,"Little, Brown and Company",Hardcover,563,2006,2006,,2020/12/17,,,read,,,,1,1
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",3,3.72,"Little, Brown and Company",Hardcover,629,2007,2007,,2020/12/17,,,read,,,,1,1
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",3,3.65,"Little, Brown and Company",Paperback,498,2006,2005,,2020/12/17,,,read,,,,1,1
53287484,"Midnight Sun (The Twilight Saga, #5)",Stephenie Meyer,"Meyer, Stephenie",,"=""031670704X""","=""9780316707046""",1,3.73,"Little, Brown Books for Young Readers",Hardcover,756,2020,2020,,2020/12/17,,,read,,,,1,0
27131078,"Who Do You Serve, Who Do You Protect? Police Violence and Resistance in the United States",Maya Schenwar,"Schenwar, Maya","Alicia Garza, Joe Macaré, Alana Yu-Lan Price","=""1608466124""","=""9781608466122""",5,4.25,Haymarket Books,Paperback,224,2016,2016,,2020/12/17,,,read,,,,1,0
35403039,The End of Policing,Alex S. Vitale,"Vitale, Alex S.",,"=""1784782912""","=""""",4,4.19,Verso,Kindle Edition,273,2017,2017,,2020/12/17,,,read,,,,1,0
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,"=""0525509283""","=""9780525509288""",5,4.38,One World,Hardcover,305,2019,2019,,2020/12/17,,,read,,,,1,0
25898216,Stamped from the Beginning: The Definitive History of Racist Ideas in America,Ibram X. Kendi,"Kendi, Ibram X.",,"=""1568584636""","=""9781568584638""",5,4.54,Bold Type Books,Hardcover,592,2016,2016,,2020/12/17,,,read,,,,1,1
8921,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,"Doyle, Arthur Conan","Anne Perry, Lígia Junqueira, Mark Hallaq","=""""","=""""",3,4.13,Signet,Mass Market Paperback,256,2001,1902,,2020/12/17,,,read,,,,1,1
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",5,3.97,Simon & Schuster,Kindle Edition,194,2011,1953,,2020/12/17,,,read,,,,1,0
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,"Brown, Dan",,"=""0385504225""","=""9780385504225""",3,3.74,Doubleday,Hardcover,509,2009,2009,,2020/12/17,,,read,,,,1,0
131359,"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",4,4.13,Bantam Books,Paperback,352,1978,1937,,2020/12/17,,,read,,,,1,0
16322,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,"=""1579126243""","=""9781579126247""",5,4.03,Black Dog & Leventhal Publishers,Hardcover,232,2006,1936,,2020/12/17,,,read,,,,1,1
853510,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0007119313""","=""9780007119318""",3,4.20,HarperCollins,Paperback,274,2007,1934,,2020/12/17,,,read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",5,4.09,Dial Press,Paperback,275,1999,1969,,2020/12/17,,,read,,,,1,1
10917,My Sister's Keeper,Jodi Picoult,"Picoult, Jodi",,"=""0743454537""","=""9780743454537""",4,4.10,Atria/Emily Bestler Books,Paperback,423,2005,2004,,2020/12/17,,,read,,,,1,0
6372,The DaVinci Code: A Quest for Answers,Josh McDowell,"McDowell, Josh",,"=""1932587802""","=""9781932587807""",4,4.45,Green Key Books,Paperback,120,2006,2006,,2020/12/17,,,read,,,,1,1
960,"Angels & Demons (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",3,3.94,Pocket Books,Mass Market Paperback,736,2006,2000,,2020/12/17,,,read,,,,1,1
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",5,4.13,Broadway Books,Paperback,415,2014,2012,,2020/12/17,,,read,,,,1,0
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",5,3.98,Signet Classics,Mass Market Paperback,128,1996,1945,,2020/12/17,,,read,,,,1,0
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",5,4.25,Alfred A. Knopf,Hardcover,503,2009,2006,,2020/12/17,,,read,,,,1,1
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0670069019""","=""9780670069019""",5,4.17,Viking Canada,Hardcover,480,2008,2005,,2020/12/17,,,read,,,,1,1
