Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
44436221,Interior Chinatown,Charles Yu,"Yu, Charles",,"=""""","=""""",5,3.96,Pantheon,Hardcover,288,2020,2020,2022/05/14,2022/05/12,own-physical,own-physical (#144),read,so funny so sad so unique ! really enjoyed,,,1,0
52260627,"The Committed (The Sympathizer, #2)",Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802157068""","=""9780802157065""",3,3.96,Grove Press,Hardcover,345,2021,2021,2022/07/12,2022/07/08,own-physical,own-physical (#146),read,i loved the sympathizer and I think there are still some really poignant + cutting commentary in this one but it was (imo) buried under too much grandstanding about french philosophers I don't care about. also (no spoilers) was not the way i wanted some characters stories to end but thats a personal preference. that said its been a year since i read the first one so maybe they're better in quick succession,,,1,0
80886,The Selected Stories of Patricia Highsmith,Patricia Highsmith,"Highsmith, Patricia",Graham Greene,"=""0393327728""","=""9780393327724""",4,4.14,W. W. Norton & Company,Paperback,736,2005,2001,2022/04/01,2022/02/06,own-physical,own-physical (#137),read,,,,1,0
18889555,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083704""","=""9780807083703""",5,4.31,Beacon Press,Kindle Edition,264,2004,1979,2022/03/05,2022/02/06,own-physical,own-physical (#136),read,"wow!! so heartbreakingly good, thank you friends for the recs. such complex characters in such complex situations, I sometimes had to pause to breathe. and I really liked that the focus of the book wasn't how-does-time-travel-work and instead focused on the characters. superb scifi",,,1,0
44492285,"Dune Messiah (Dune, #2)",Frank Herbert,"Herbert, Frank",Brian Herbert,"=""0593098234""","=""9780593098233""",4,3.89,Ace,Mass Market Paperback,336,2019,1969,2022/02/21,2022/02/16,own-physical,own-physical (#138),read,the first 100 pages were TERRIBLE and I told myself I would just finish it to give it a chance but... im reading number 3 now. im still not totally convinced I like it though. <br/><br/>side note how was this so widely read I feel like I need a dictionary and sparknotes the whole time and it makes me feel dumb... but knowing the targeted readership maybe that was part of the appeal of oooh I read smart book == I am smart,,,1,0
44492286,"Children of Dune (Dune, #3)",Frank Herbert,"Herbert, Frank",,"=""0593098242""","=""9780593098240""",5,3.96,Ace,Paperback,609,2019,1976,2022/03/01,2022/02/21,own-physical,own-physical (#139),read,this has been my favorite dune so far! but the ending was very rushed just like the end of dune 1. im not dying to read dune 4 but probably will. ,,,1,0
44492287,"Heretics of Dune (Dune, #5)",Frank Herbert,"Herbert, Frank",,"=""0593098269""","=""9780593098264""",5,3.86,Ace,Paperback,669,2019,1984,2022/04/09,2022/03/13,own-physical,own-physical (#141),read,"read ~50% of this book and then took a break and forgot the plot so had to start from the beginning but it was well worth it -- I actually want to reread the others now because when you don't have to focus on figuring out wtf is going on and who is every new character in each chapter, it is a delightful read",,,1,0
44439415,God Emperor of Dune (Dune #4),Frank Herbert,"Herbert, Frank",,"=""0593098250""","=""9780593098257""",4,3.88,Ace,Paperback,587,2019,1981,2022/03/13,2022/03/06,own-physical,own-physical (#140),read,"it was fine, not amazing. but also frank herbert fully decided to make the most sexual dune book the one about a man actively turning into a worm, so there's that.",true,,1,0
55867888,"The Icepick Surgeon: Murder, Fraud, Sabotage, Piracy, and Other Dastardly Deeds Perpetrated in the Name of Science",Sam Kean,"Kean, Sam",,"=""0316496502""","=""9780316496506""",4,4.00,"Little, Brown and Company",Hardcover,368,2021,2021,2022/01/15,2021/12/27,own-physical,own-physical (#135),read,"good quick read, get swept away with evil scientists. some parts deserve more gravity than they got but would recommend, sam kean is a great writer",,,1,0
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",2,4.10,Harper Perennial Modern Classics,Paperback,546,2005,1998,2022/03/20,2021/11/05,own-physical,own-physical (#131),read,not good! do not know why I kept going. cannot recommend,,,1,0
30165203,American Gods,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",5,4.11,William Morrow,Kindle Edition,635,2011,2001,2021/12/24,2021/12/20,own-physical,own-physical (#134),read,merry christmas american gods!!! i quite enjoyed this and though there are definitely points which could have been cut (I read the extended edition) I was all in with shadow. some reviews said it wasn't very exciting for a book about gods but i think that was its strength in being a bit mundane? they were human enough characters to imagine they really walked our streets which is what i think its strength was! thank you kiran for recommendation!!!,,,1,0
4701,A Spot of Bother,Mark Haddon,"Haddon, Mark",,"=""0385520514""","=""9780385520515""",2,3.49,Doubleday,Paperback,354,2006,2006,2021/11/14,2021/11/02,own-physical,own-physical (#130),read,"it's almost not worth writing a summary because it was so much nothing? like I would never recommend this to anyone and ill forget it in a month and it was so blah to the point it almost didn't infuriate me but the character who is supposed to have a good/real depiction of mental illness and how it's like to live with it ends the book with the actual line ""time to stop all this nonsense"" which pissed me off so much !!! like 'that sure was something, ill just be better now <3' ok rant over this book isn't worth this many words",,,1,1
6867,Atonement,Ian McEwan,"McEwan, Ian",,"=""038572179X""","=""9780385721790""",4,3.94,Anchor Books,Paperback,351,2003,2001,2021/11/09,2021/10/29,own-physical,own-physical (#129),read,wow!! absolutely loved part one-- have not enjoyed so many characters in a while. captures the thoughts of children and particular worldviews so well. part two gets a bit self indulgent but still worth the ending. ,,,1,1
12073240,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",4,4.14,Vintage International,Paperback,245,1993,1989,2021/12/16,2021/12/15,own-physical,own-physical (#133),read,"am I avoiding working on my prelim? yes, yes I am<br/>I think there were parts of this that flew over my head because of a lack of nuanced history knowledge, but overall a very interesting meditation on what it means to be human and how much of themselves people put into their work. ",,,1,1
31522415,What It Means When a Man Falls from the Sky,Lesley Nneka Arimah,"Arimah, Lesley Nneka",,"=""0735211027""","=""9780735211025""",5,4.10,Riverhead Books,Hardcover,232,2017,2017,2021/12/15,2021/12/05,own-physical,own-physical (#132),read,"adding unedited thoughts I have on each story, mild spoilers<br/>war stories: my least favorite of the bunch, also read this a second time and both times i was like meh so im wondering if i missed something, a slow start for me<br/>wild: this was the first one where i was really invested along with the characters and i was eyes bulging when she said the thing about the kid!!! i enjoy the characters being complicated and you dont know who to root for completely and the girl hiding her ecstasy was a funny line<br/>light: CRUSHED me im so sad for that girl, this one was the one that haunted me the longest<br/>second chances: i liked this one and the rumination of a world turned so quickly upside down and not knowing like what to focus on or who to talk with but i could have used a few more pages!! she was gone at the end but where!! i also read the first scene in the mattress store thinking she was a ghost or something the first time so i had to retrace that part<br/>windfalls: PAIN i had to put the book down for a bit after this one, the storytelling was so vivid<br/>who willl greet you at home: i feel like i got the point of this one but not quite? wanted a bit more world building to understand the dolls but this was a good first turn into the science fiction<br/>buchi’s girls: i was rooting so hard for the chicken<br/>WIMWAMFFTS: i loved the idea of this one and read it twice bc i quite enjoyed it but i struggled the first time because i was focusing so much on the invented geopolitical conflict which ended up being not very relevant? / it was meaningful but i think deserved its own story to flourish because it was a good idea. this one def i could see being transformed into full length novel i really enjoyed how clever the premise was and how quickly she could build up a world, have you understand it, and then have some parts of it torn down by the end and have feelings about it !!<br/>glory: really enjoyed!!! i feel like this is something a lot of authors strive to and can’t get right with short stories of having a conflicted decision / cliff hanger at the end whos resolution doesn’t change the main drive of the story, and i felt for her so much with the dog mouth thing holy cow<br/>WIAV: i liked it fine enough but it didn't totally move me, i thought that ant was going to give the stone to the girl and it would be river's daughter since he forgot where she is<br/>redemption: dhskjlhajk more pain if i was the editor i would have swapped this and glory in order because it was such a morose story but i guess the last line was supposed to be hopeful<br/><br/>// im going to write a full review SOON but WOW add this to your to-read please and thank you!! ty sofea",,,1,1
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""0330426648""","=""9780330426640""",5,4.26,Small Beer Press,ebook,281,2010,2002,2021/10/17,2021/10/02,own-physical,own-physical (#123),read,,,,1,0
36124936,The Outsider,Stephen        King,"King, Stephen",,"=""1501180983""","=""9781501180989""",4,4.01,Scribner,Hardcover,561,2018,2018,2021/09/28,2021/09/11,own-physical,own-physical (#122),read,really good! excited to read the next one,,,1,0
41118857,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",5,4.37,Harper Voyager,Hardcover,658,2019,2019,2021/10/17,2021/10/08,own-physical,own-physical (#126),read,tigers tits!! i lost sleep to read this book on more than one occasion it was so good. very excited for the next when I can get it from the library. ,,,1,1
43925876,The Giver of Stars,Jojo Moyes,"Moyes, Jojo",,"=""0399562486""","=""9780399562488""",3,4.29,Pamela Dorman Books,Hardcover,390,2019,2019,2021/10/30,2021/10/11,own-physical,own-physical (#127),read,"enjoyable, not my usual genre",,,1,1
45857086,"The Burning God (The Poppy War, #3)",R.F. Kuang,"Kuang, R.F.",,"=""0008339147""","=""9780008339142""",5,4.30,Harper Voyager,Hardcover,622,2020,2020,2021/10/24,2021/10/08,own-physical,own-physical (#124),read,im upset but probably in a good way. need time to process,,,1,1
53914938,The Rose Code,Kate Quinn,"Quinn, Kate",,"=""0062943472""","=""9780062943477""",4,4.45,William Morrow,Paperback,624,2021,2021,2022/01/06,2021/10/29,own-physical,own-physical (#128),read,enjoyed very much! the last 10% was beyond cheesy but didn't spoil the rest at all. thank you vivienne for the rec!,,,1,0
55927316,"The Drowning Faith (The Poppy War, #2.5)",R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",5,4.52,,ebook,15,2020,2020,,2021/10/08,own-physical,own-physical (#125),read,nezha.....don't do this to me,,,1,1
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",4,4.47,Random House,Hardcover,622,2010,2010,2021/07/03,2021/06/26,own-physical,own-physical (#117),read,good! liked the way it was both a larger history and the discussion of a few people to tell the story. and I really didnt know anything about the great migration before this.,,,1,0
27071490,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",5,4.47,Alfred A. Knopf,Hardcover,305,2016,2016,2021/08/22,2021/07/30,own-physical,own-physical (#121),read,wow!!!!!! didn't want it to end. characters only got a chapter or so and yet were so deeply created they all felt very real. ,,,1,0
32599492,"The Girl Who Takes an Eye for an Eye (Millennium, #5)",David Lagercrantz,"Lagercrantz, David",George Goulding,"=""""","=""""",3,3.79,MacLehose Press,Kindle Edition,347,2017,2017,,2021/07/10,own-physical,own-physical (#119),read,,,,1,1
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",5,4.17,Harper Voyager,Kindle Edition,545,2018,2018,2021/10/08,2021/05/24,"favorites, own-physical","favorites (#7), own-physical (#116)",read,wow!!! truly one of the most unique books i've ever read in world building and narrative style. was not predictable and kept me on the edge of my seat the whole time. I'm all in for this series and so excited to read the next ones. ,,,1,1
42201995,The Stationery Shop,Marjan Kamali,"Kamali, Marjan",,"=""1982107480""","=""9781982107482""",4,4.22,Gallery Books,Hardcover,312,2019,2019,2021/10/02,2021/07/02,own-physical,own-physical (#118),read,good and heartbreaking! worth the read,,,1,1
42846882,"The Girl Who Lived Twice (Millennium, #6)",David Lagercrantz,"Lagercrantz, David",George Goulding,"=""0857056360""","=""9780857056368""",2,3.76, MacLehose Press,Hardcover,368,2019,2019,2021/07/16,2021/07/10,own-physical,own-physical (#120),read,"even going into it knowing it will be bad fanfiction, this was surprisingly bad fanfiction. characters were themselves in name only. ",,,1,1
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",5,4.01,Broadway Paperbacks,Paperback,254,2007,2006,2021/05/09,2021/05/08,own-physical,own-physical (#112),read,,,,1,1
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",3,3.89,Riverhead Books,Hardcover,335,2007,2007,2021/06/22,2021/05/08,own-physical,own-physical (#113),read,"this just wasn't really it for me, I didn't feel like oscar was a believable character so I had trouble connecting when this is obviously a story where relating to the characters was important. but idk I don't usually read this type of book so maybe I missed whatever so many people clearly got from it.",,,1,1
5886881,Dark Places,Gillian Flynn,"Flynn, Gillian",,"=""0307341569""","=""9780307341563""",3,3.95,Shaye Areheart Books,Hardcover,424,2009,2009,2021/05/09,2021/05/08,own-physical,own-physical (#111),read,meh,,,1,1
23168277,"The Sympathizer (The Sympathizer, #1)",Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",5,4.01,Grove Press,Hardcover,371,2015,2015,2021/08/16,2021/05/08,own-physical,own-physical (#114),read,"wow, this one sucked me in from chapter one. very compelling narrative style and I couldn't put it down",,,1,1
40389527,The Woman in the Window,A.J. Finn,"Finn, A.J.",,"=""""","=""""",5,3.95,William Morrow,Kindle Edition,455,2018,2018,2021/06/25,2021/05/08,own-physical,own-physical (#110),read,i finished this as an audiobook today while doing mindless work. was it the best book? no. was it life changing? no. was i totally hooked? absolutely. it is exactly what it's meant to be and quite enjoyable.,,,1,1
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",5,4.11,Knopf,Hardcover,264,2020,2020,2021/07/25,2021/05/21,own-physical,own-physical (#115),read,unexpected and very interesting meditation on science and ones personal relationship with religion. thank you anya for the rec !!! want to read more from gyasi,,,1,0
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",4,4.17,Bantam Books,Mass Market Paperback,1060,2011,2005,2021/06/08,2021/05/07,own-physical,own-physical (#106),read,this one took me a while. where is my onion knight,,,1,1
8554005,Sing You Home,Jodi Picoult,"Picoult, Jodi",,"=""1439102724""","=""9781439102725""",2,3.82,Atria Books,Hardcover,466,2011,2011,2022/06/02,2021/05/08,own-physical,own-physical (#109),read,the dialogue in this was like a soap opera that was trying to win an emmy for best political drama... but I did finish the whole thing... I thought of much more fun and consequential twists than jodi did for this one... stars are for being set in rhode island and the characters fighting at stop and shop,,,1,1
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",2,4.02,Flatiron Books,Hardcover,461,2019,2019,2021/09/25,2021/05/07,own-physical,own-physical (#107),read,,,,1,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",4,4.17,Ballantine Books,Hardcover,326,2019,2019,2021/11/05,2021/05/07,own-physical,own-physical (#108),read,I liked it until the end? first 3/4 felt meditative in a good way but then it turned into a B level black mirror episode. ,,,1,0
52258,The Price of Salt,Claire  Morgan,"Morgan, Claire",Patricia Highsmith,"=""0393325997""","=""9780393325997""",5,4.02,W.W. Norton & Company,Paperback,262,2004,1952,2021/12/01,2021/05/07,"favorites, own-physical","favorites (#8), own-physical (#100)",read,"I have put off writing a review because there are almost not words to describe how much I loved this book. how was it only 292 pages? it is the best example of creating an atmosphere that draws you in I have read all year. calling it a love story feels trivial, but the description of forbidden and realized yearning is just out of this world. read this, but be prepared to not want to put it down to break the magic. better than the movie, if you've seen that. my 2022 goal will be to finish the rest of patricia highsmith's books, though I can't imagine any of them will reach these heights. ",,,1,1
13253102,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",5,4.55,Bantam Books,Mass Market Paperback,1177,2011,2000,2021/05/30,2021/05/07,own-physical,own-physical (#105),read,"is my memory so bad or is the ending of this one VERY surprising ?!<br/><br/>ok but real review -- bc these are long I always assumed they were tedious, which they are not. if grrm starts describing what they ate for dinner you know you can skim a page or two but otherwise the book is full with story and really, not rambling. the only storyline getting kinda long is arya's in this book, but it may be just bc im waiting impatiently for her to connect with the faceless men.",,,1,1
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",5,4.44,Bantam,Mass Market Paperback,835,2005,1996,2021/05/16,2021/05/07,own-physical,own-physical (#103),read,enjoyable even when i knew what would happen. much less tedious writing than i had expected,,,1,1
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",4,4.34,Bantam,Kindle Edition,1125,2011,2011,2021/06/19,2021/05/07,own-physical,own-physical (#102),read,so much people eating,,,1,1
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",5,4.42,Bantam,Paperback,1009,2002,1998,2021/05/24,2021/05/07,own-physical,own-physical (#104),read,"despite watching the show twice, i only now finally know who stannis is",,,1,1
54911607,The Guest List,Lucy Foley,"Foley, Lucy",,"=""0062868934""","=""9780062868930""",3,3.81,William Morrow,Hardcover,313,2020,2020,2022/06/20,2021/05/07,own-physical,own-physical (#101),read,page turner but blurs my line between I'm bad at predicting things and surprise for surprise's sake,,,1,0
52879,Ten Little Indians,Sherman Alexie,"Alexie, Sherman",,"=""009946456X""","=""9780099464563""",4,4.06,Vintage,Paperback,256,2005,2003,2021/07/07,2021/04/30,own-physical,own-physical (#98),read,my favorite was the last one with frank snakechurch,,,1,1
15677,Strangers on a Train,Patricia Highsmith,"Highsmith, Patricia",,"=""0393321983""","=""9780393321982""",5,3.73,W. W. Norton & Company,Paperback,281,2001,1950,2021/06/20,2021/05/07,own-physical,own-physical (#99),read,love my bisexual murders,,,1,1
5439,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618101365""","=""9780618101368""",5,4.17,Houghton Mifflin Harcourt,Hardcover,198,2000,1999,2022/12/28,2021/04/25,own-physical,own-physical (#97),read,a temporary matter was SO emotional I can't believe that was the first in the collection! other favorite was mrs sen's,,,1,0
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,"=""1481442546""","=""9781481442541""",5,4.36,Gallery / Saga Press,Hardcover,450,2016,2016,2021/04/09,2021/03/31,"favorites, own-physical","favorites (#9), own-physical (#94)",read,"superb, my favorites were mono no aware and all the flavors",,,1,1
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",5,4.27,Knopf,Kindle Edition,368,2019,2019,2021/08/21,2021/03/31,own-physical,own-physical (#95),read,enjoyed! life cycles of software was my favorite. I almost wish they were longer stories. ,,,1,1
51179955,"Moonflower Murders (Susan Ryeland, #2)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062955454""","=""9780062955456""",3,4.06,Harper,Hardcover,608,2020,2020,2021/06/26,2021/04/06,own-physical,own-physical (#96),read,"happy pride! this author is a total homophobe <3<br/><br/>i thought magpie murders was fun so despite hating moriarty and the word is murder (both by him) i still gave this one a try. and its definitely fun but a) he thinks WAY too highly of himself b) he tries to be meta and point it out a bunch of times but u can really only pull that once before it just becomes lazy story telling and c) his issues w gay people are present in multiple?? books??? idk whats up with that.<br/><br/>nevertheless, book inside a book is a fun plot device",,,1,1
229445,"Killing the Black Body: Race, Reproduction, and the Meaning of Liberty",Dorothy Roberts,"Roberts, Dorothy",,"=""0679758690""","=""9780679758693""",5,4.45,Vintage,Paperback,400,1998,1997,2021/02/27,2021/02/18,own-physical,own-physical (#91),read,"enjoyed the blend of history / law review / theory presented, I learned a ton. definitely reframed my view on meaning of reproductive freedom. ",,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",5,3.99,Simon & Schuster ,Paperback,453,2004,1961,2021/02/07,2021/01/27,own-physical,own-physical (#89),read,,,,1,1
397483,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",,"=""0609608444""","=""9780609608449""",3,4.00,Crown Publishers,Hardcover,464,2003,2003,2024/06/23,2021/02/12,own-physical,own-physical (#1),read,it was just fine but not for me :/ larson focuses way too much on the tiny true details he is excited to unearth and less on the overall story. I felt a bit like it was very trees no forrest and he was writing assuming the reader already knew and enjoyed the broad strokes of the story and would be excited to know the candle shapes of the rooms where otherwise exciting events happened. wouldnt be not me though. AND it is so clear they tried to pitch this to a broad audience by adding in the holmes parts but that was really a different book larson didn't seem excited to be writing. unfortunately that kinda helped because it was shorter and more to the point. ,,,1,0
25159334,Pushout: The Criminalization of Black Girls in Schools,Monique W. Morris,"Morris, Monique W.",,"=""1620970945""","=""9781620970942""",5,4.35,The New Press,Hardcover,277,2016,2016,2021/04/17,2021/03/17,own-physical,own-physical (#93),read,"forgot to write a review but reading the book its easy to forget she is interviewing children, and not adults, given the types of insight they all provide on their own education. ",,,1,0
52180399,The Only Good Indians,Stephen Graham Jones,"Jones, Stephen Graham",,"=""1982136456""","=""9781982136451""",5,3.69,Gallery / Saga Press,Hardcover,305,2020,2020,2021/04/25,2021/03/06,own-physical,own-physical (#92),read,super creepy! but couldnt put it down once i got past the first ~50 pages. unique narrative style for horror fiction so it took a bit to get to get used to,,,1,1
52163147,The Hidden Girl and Other Stories,Ken Liu,"Liu, Ken",,"=""""","=""""",5,3.93,Saga Press,Hardcover,411,2020,2020,2021/06/27,2021/02/16,own-physical,own-physical (#90),read,absolutely superb!!,,,1,1
156023,The Talented Mr. Ripley / Ripley Under Ground / Ripley's Game,Patricia Highsmith,"Highsmith, Patricia",Grey Gowrie,"=""0375407928""","=""9780375407925""",5,4.10,Everyman's Library,Hardcover,904,1999,1985,,2020/12/28,own-physical,own-physical (#84),read,,,,1,1
3845355,"Ripley Under Water (Ripley, #5)",Patricia Highsmith,"Highsmith, Patricia",,"=""0393333191""","=""9780393333190""",4,3.79,W. W. Norton  Company,Paperback,304,2008,1991,2021/01/24,2021/01/08,own-physical,own-physical (#86),read,,,,1,0
3845354,"The Boy Who Followed Ripley (Ripley, #4)",Patricia Highsmith,"Highsmith, Patricia",,"=""039333211X""","=""9780393332117""",5,3.65,W. W. Norton & Company,Paperback,348,2008,1980,2021/01/20,2021/01/08,own-physical,own-physical (#85),read,,,,1,0
3425503,"Ripley's Game (Ripley, #3)",Patricia Highsmith,"Highsmith, Patricia",,"=""0393332128""","=""9780393332124""",5,3.84,W. W. Norton & Company,Paperback,288,2008,1974,2021/01/17,2020/12/28,own-physical,own-physical (#83),read,,,,1,1
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",5,4.44,Riverhead Books,Hardcover,372,2007,2007,2021/03/06,2021/01/20,own-physical,own-physical (#87),read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""""","=""""",5,4.35,Riverhead Books,Paperback,371,2004,2003,2021/01/28,2021/01/20,own-physical,own-physical (#88),read,,,,1,0
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""110114646X""","=""9781101146460""",2,3.89,Ace,Kindle Edition,288,2007,1984,2021/04/01,2020/12/17,own-physical,own-physical (#79),read,not my thing. probably would not have finished it if it didnt have such a reputation as a classic... hard to follow at times and very male gaze heavy. ,,,1,0
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",4,3.86,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,2020/12/17,own-physical,own-physical (#78),read,yeah it's a solidly good book! sad,,,2,0
3845356,"Ripley Under Ground (Ripley, #2)",Patricia Highsmith,"Highsmith, Patricia",,"=""0393332136""","=""9780393332131""",5,3.71,W. W. Norton  Company,Paperback,288,2008,1970,2021/01/10,2020/12/28,own-physical,own-physical (#82),read,,,,1,1
2247142,"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,"Highsmith, Patricia",,"=""""","=""""",5,3.95,W. W. Norton  Company,Paperback,271,2008,1955,2021/01/03,2020/12/28,"favorites, own-physical","favorites (#1), own-physical (#81)",read,,,,1,1
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""""","=""""",4,4.28,Ace,Hardcover,658,2019,1965,2021/06/12,2020/12/17,own-physical,own-physical (#77),read,"the narrative switches when you would get the POV of multiple characters back to back (like what two people were thinking in one scene) was a bit weird for me, but im ready to read more! also i fully had to read the sparknotes of the first few chapters after i read them the first time. there are so many people.",,,1,1
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",5,3.89,Vintage,Paperback,226,2004,2003,,2020/12/17,own-physical,own-physical (#80),read,,,,1,0
902,The Westing Game,Ellen Raskin,"Raskin, Ellen",,"=""014240120X""","=""9780142401200""",5,4.00,Puffin,Paperback,182,2004,1978,,2020/12/17,own-physical,own-physical (#76),read,,,,1,1
15737151,Lost At Sea: The Jon Ronson Mysteries,Jon Ronson,"Ronson, Jon",,"=""1594631379""","=""9781594631375""",5,3.98,Riverhead Hardcover ,Hardcover,400,2012,2012,,2020/12/17,own-physical,own-physical (#74),read,,,,1,0
25074850,"The Girl in the Spider's Web (Millennium, #4)",David Lagercrantz,"Lagercrantz, David",,"=""0385354282""","=""9780385354288""",3,3.80,Knopf,Hardcover,400,2015,2015,,2020/12/17,own-physical,own-physical (#75),read,,,,1,1
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",3,4.23,"Little, Brown and Company",Hardcover,393,2018,2018,2021/07/10,2020/12/17,own-physical,own-physical (#73),read,I know everyone loved this and I liked it enough to finish it but the whole time I felt like I was waiting for the exposition to end and the plot to start? clearly I missed something but it felt like only parts of a whole to me. ,,,1,1
821800,"Promethea, Vol. 1",Alan             Moore,"Moore, Alan","J.H. Williams III, Mick Gray, Charles Vess","=""1563896672""","=""9781563896675""",5,3.92,America's Best Comics,Paperback,178,2000,2000,,2020/12/17,own-physical,own-physical (#68),read,,,,1,1
325753,"Promethea, Vol. 2",Alan             Moore,"Moore, Alan",J.H. Williams III,"=""1563899574""","=""9781563899577""",5,4.09,America's Best Comics,Paperback,176,2003,2001,,2020/12/17,own-physical,own-physical (#69),read,,,,1,1
325754,"Promethea, Vol. 3",Alan             Moore,"Moore, Alan",J.H. Williams III,"=""140120094X""","=""9781401200947""",5,4.13,WildStorm,Paperback,160,2003,2002,,2020/12/17,own-physical,own-physical (#70),read,,,,1,1
325752,"Promethea, Vol. 4",Alan             Moore,"Moore, Alan",,"=""1401200311""","=""9781401200312""",5,4.17,Wildstorm,Paperback,192,2005,2003,,2020/12/17,own-physical,own-physical (#71),read,,,,1,1
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",5,4.13,Henry Holt and Co.,Hardcover,368,2016,2016,,2020/12/17,own-physical,own-physical (#72),read,,,,1,1
472331,Watchmen,Alan             Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",5,4.38,DC Comics,Paperback,416,2005,1987,,2020/12/17,own-physical,own-physical (#67),read,deserving of all awards!! looking forward to tv show now with more background. ,,,2,1
18774002,"The Tale of the Dueling Neurosurgeons: The History of the Human Brain as Revealed by True Stories of Trauma, Madness, and Recovery",Sam Kean,"Kean, Sam",,"=""0316182346""","=""9780316182348""",5,4.25,"Little, Brown and Company",Hardcover,416,2014,2014,,2020/12/17,own-physical,own-physical (#66),read,,,,1,1
28965131,Behind Her Eyes,Sarah Pinborough,"Pinborough, Sarah",,"=""125011117X""","=""9781250111173""",3,3.80,Flatiron Books,Hardcover,307,2017,2017,,2020/12/17,own-physical,own-physical (#65),read,,,,1,1
32811580,"UNSUB (UNSUB, #1)",Meg Gardiner,"Gardiner, Meg",,"=""1101985526""","=""9781101985526""",3,4.06,Dutton,Hardcover,367,2017,2017,,2020/12/17,own-physical,own-physical (#64),read,,,,1,1
